east;size;sales;investment
TRUE;6;;52781
TRUE;6;;0
TRUE;6;;48886
TRUE;6;;26670
TRUE;6;;0
TRUE;6;;15531
TRUE;6;;3237
TRUE;6;;0
TRUE;6;;5076
TRUE;6;;0
TRUE;6;;63850
TRUE;6;;27759
TRUE;6;;12821
TRUE;6;;1000
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;7;;46833
TRUE;7;;0
TRUE;7;;218259
TRUE;7;;3871
TRUE;7;;2995
TRUE;7;;9195
TRUE;7;;6210
TRUE;7;;0
TRUE;7;;0
TRUE;7;;22020
TRUE;7;;46276
TRUE;7;;6265
TRUE;7;;0
TRUE;7;;0
TRUE;7;;109681
TRUE;7;;0
TRUE;7;;2938
TRUE;7;;102252
TRUE;7;;32718
TRUE;7;;0
TRUE;7;;109671
TRUE;7;;0
TRUE;7;;23480
TRUE;7;;18077
TRUE;7;;
TRUE;7;;142134
TRUE;7;;22866
TRUE;7;;0
TRUE;7;;0
TRUE;7;;0
TRUE;7;;78581
TRUE;7;;65418
TRUE;7;;0
TRUE;7;;15969
TRUE;7;;
TRUE;7;;0
TRUE;7;;0
TRUE;7;;10442
TRUE;7;;10829
TRUE;7;;0
TRUE;7;;0
TRUE;7;;21629
TRUE;7;;0
TRUE;7;;13835
TRUE;7;;0
TRUE;7;;0
TRUE;7;;295176
TRUE;7;;2553
TRUE;7;;18829
TRUE;7;;41679
TRUE;7;;0
TRUE;7;;0
TRUE;7;;0
TRUE;7;;1000
TRUE;7;;22968
TRUE;7;;0
TRUE;7;;1830
TRUE;7;;0
TRUE;7;;93839
TRUE;7;;21759
TRUE;7;;0
TRUE;7;;0
TRUE;7;;4872
TRUE;7;;0
TRUE;7;;51846
TRUE;7;;50388
TRUE;7;;0
TRUE;7;;0
TRUE;7;;0
TRUE;7;;0
TRUE;7;;42358
TRUE;7;;34855
TRUE;7;;0
TRUE;8;;26820
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;27123
TRUE;8;;0
TRUE;8;;135198
TRUE;8;;0
TRUE;8;;1961
TRUE;8;;108826
TRUE;8;;0
TRUE;8;;0
TRUE;8;;4208
TRUE;8;;
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;63028
TRUE;8;;0
TRUE;8;;26073
TRUE;8;;0
TRUE;8;;0
TRUE;8;;168815
TRUE;8;;0
TRUE;8;;1938
TRUE;8;;33408
TRUE;8;;0
TRUE;8;;0
TRUE;8;;31364
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;1043
TRUE;8;;
TRUE;8;;27052
TRUE;8;;0
TRUE;8;;0
TRUE;8;;0
TRUE;8;;14559
TRUE;8;;40700
TRUE;8;;0
TRUE;8;;0
TRUE;8;;1571
TRUE;8;;0
TRUE;8;;1563
TRUE;8;;0
TRUE;9;;0
TRUE;9;;189570
TRUE;9;;50749
TRUE;9;;0
TRUE;9;;0
TRUE;9;;24648
TRUE;9;;0
TRUE;9;;27490
TRUE;9;;0
TRUE;9;;0
TRUE;9;;7210
TRUE;9;;50033
TRUE;9;;0
TRUE;9;;0
TRUE;9;;0
TRUE;9;;0
TRUE;9;;0
TRUE;9;;0
TRUE;9;;
TRUE;9;;0
TRUE;9;;27823
TRUE;9;;49338
TRUE;9;;0
TRUE;9;;34897
TRUE;9;;21104
TRUE;9;;10127
TRUE;9;;161316
TRUE;9;;15632
TRUE;9;;0
TRUE;9;;663608
TRUE;9;;2052
TRUE;9;;14809
TRUE;9;;14585
TRUE;10;;0
TRUE;10;;0
TRUE;10;;9218
TRUE;10;;0
TRUE;10;;0
TRUE;10;;568908
TRUE;10;;0
TRUE;10;;10829
TRUE;10;;1000
TRUE;10;;0
TRUE;10;;9974
TRUE;10;;61040
TRUE;10;;9511
TRUE;10;;14514
TRUE;10;;0
TRUE;10;;10975
TRUE;10;;0
TRUE;10;;0
TRUE;10;;13543
TRUE;10;;0
TRUE;10;;
TRUE;10;;0
TRUE;10;;0
TRUE;10;;0
TRUE;10;;0
TRUE;10;;0
TRUE;10;;0
TRUE;10;;89924
TRUE;10;;0
TRUE;10;;0
TRUE;10;;0
TRUE;10;;240564
TRUE;10;;1048
TRUE;10;;0
TRUE;10;;0
TRUE;10;;7702
TRUE;10;;0
TRUE;10;;0
TRUE;10;;19239
TRUE;11;;4498
TRUE;11;;0
TRUE;11;;340066
TRUE;11;;0
TRUE;11;;0
TRUE;11;;5109
TRUE;11;;0
TRUE;11;;0
TRUE;11;;5326
TRUE;11;;107577
TRUE;11;;5058
TRUE;11;;0
TRUE;11;;83160
TRUE;11;;0
TRUE;11;;9494
TRUE;11;;
TRUE;11;;0
TRUE;11;;54972
TRUE;11;;86388
TRUE;11;;191622
TRUE;11;;9054
TRUE;11;;94874
TRUE;11;;0
TRUE;11;;0
TRUE;11;;319711
TRUE;11;;0
TRUE;11;;27781
TRUE;11;;2831
TRUE;11;;0
TRUE;11;;0
TRUE;11;;10160
TRUE;11;;15774
TRUE;11;;
TRUE;11;;0
TRUE;11;;0
TRUE;11;;0
TRUE;11;;0
TRUE;11;;0
TRUE;12;;21688
TRUE;12;;0
TRUE;12;;
TRUE;12;;1570241
TRUE;12;;0
TRUE;12;;94739
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;57281
TRUE;12;;212317
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;451291
TRUE;12;;1446
TRUE;12;;141432
TRUE;12;;0
TRUE;12;;34592
TRUE;12;;0
TRUE;12;;0
TRUE;12;;4546
TRUE;12;;51362
TRUE;12;;0
TRUE;12;;0
TRUE;12;;38334
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;12;;0
TRUE;13;;4075
TRUE;13;;0
TRUE;13;;9577
TRUE;13;;10139
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;507342
TRUE;13;;1514
TRUE;13;;100076
TRUE;13;;18202
TRUE;13;;126058
TRUE;13;;26306
TRUE;13;;0
TRUE;13;;40350
TRUE;13;;54726
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;0
TRUE;13;;15529
TRUE;13;;40620
TRUE;13;;0
TRUE;13;;0
TRUE;13;;56386
TRUE;13;;109467
TRUE;13;;9378
TRUE;13;;0
TRUE;13;;32654
TRUE;13;;210141
TRUE;13;;9309
TRUE;13;;0
TRUE;13;;37028
TRUE;13;;0
TRUE;13;;25026
TRUE;14;;20799
TRUE;14;;0
TRUE;14;;21262
TRUE;14;;0
TRUE;14;;65823
TRUE;14;;23357
TRUE;14;;168387
TRUE;14;;0
TRUE;14;;0
TRUE;14;;318227
TRUE;14;;34967
TRUE;14;;9189
TRUE;14;;0
TRUE;14;;9290
TRUE;14;;0
TRUE;14;;0
TRUE;14;;0
TRUE;14;;
TRUE;14;;313776
TRUE;14;;100627
TRUE;14;;14190
TRUE;14;;32551
TRUE;14;;0
TRUE;14;;10190
TRUE;14;;47526
TRUE;14;;137320
TRUE;14;;19159
TRUE;14;;9808
TRUE;15;;20736
TRUE;15;;0
TRUE;15;;0
TRUE;15;;7362
TRUE;15;;7232
TRUE;15;;76554
TRUE;15;;9416
TRUE;15;;48346
TRUE;15;;13512
TRUE;15;;113787
TRUE;15;;0
TRUE;15;;144021
TRUE;15;;92728
TRUE;15;;0
TRUE;15;;29835
TRUE;15;;32390
TRUE;15;;15509
TRUE;15;;7951
TRUE;15;;470770
TRUE;15;;0
TRUE;15;;25872
TRUE;15;;21447
TRUE;15;;284876
TRUE;15;;0
TRUE;15;;10048
TRUE;15;;7602
TRUE;15;;1000
TRUE;16;;0
TRUE;16;;0
TRUE;16;;37402
TRUE;16;;0
TRUE;16;;0
TRUE;16;;0
TRUE;16;;542938
TRUE;16;;0
TRUE;16;;0
TRUE;16;;0
TRUE;16;;103422
TRUE;16;;29404
TRUE;16;;27120
TRUE;16;;5749
TRUE;16;;5279
TRUE;16;;20313
TRUE;16;;0
TRUE;16;;14531
TRUE;16;;0
TRUE;16;;10682
TRUE;16;;744695
TRUE;16;;0
TRUE;16;;0
TRUE;16;;1017
TRUE;16;;0
TRUE;16;;52296
TRUE;16;;0
TRUE;16;;46406
TRUE;16;;54162
TRUE;16;;92293
TRUE;16;;0
TRUE;16;;512038
TRUE;16;;30715
TRUE;16;;0
TRUE;17;;0
TRUE;17;;10074
TRUE;17;;42506
TRUE;17;;23251
TRUE;17;;345713
TRUE;17;;91588
TRUE;17;;20648
TRUE;17;;264665
TRUE;17;;18014
TRUE;17;;0
TRUE;17;;36791
TRUE;17;;32396
TRUE;17;;0
TRUE;17;;459604
TRUE;17;;0
TRUE;17;;25363
TRUE;17;;0
TRUE;17;;26272
TRUE;17;;0
TRUE;17;;10738
TRUE;17;;0
TRUE;17;;18708
TRUE;17;;54007
TRUE;18;;46420
TRUE;18;;58122
TRUE;18;;0
TRUE;18;;0
TRUE;18;;19025
TRUE;18;;37811
TRUE;18;;287100
TRUE;18;;0
TRUE;18;;0
TRUE;18;;0
TRUE;18;;111289
TRUE;18;;0
TRUE;18;;118617
TRUE;18;;0
TRUE;18;;5411
TRUE;18;;0
TRUE;19;;0
TRUE;19;;19021
TRUE;19;;0
TRUE;19;;0
TRUE;19;;5044
TRUE;19;;
TRUE;19;;20736
TRUE;19;;54058
TRUE;19;;49504
TRUE;19;;0
TRUE;19;;47449
TRUE;19;;0
TRUE;19;;0
TRUE;19;;45659
TRUE;19;;475773
TRUE;19;;9656
TRUE;19;;0
TRUE;19;;0
TRUE;19;;2500000
TRUE;19;;248365
TRUE;19;;0
TRUE;19;;
TRUE;19;;0
TRUE;19;;87405
TRUE;19;;10846
TRUE;20;;73015
TRUE;20;;24417
TRUE;20;;29040
TRUE;20;;0
TRUE;20;;21410
TRUE;20;;0
TRUE;20;;0
TRUE;20;;51943
TRUE;20;;28197
TRUE;20;;235667
TRUE;20;;0
TRUE;20;;168854
TRUE;20;;9306
TRUE;20;;0
TRUE;20;;2958
TRUE;20;;0
TRUE;20;;20521
TRUE;21;;0
TRUE;21;;49120
TRUE;21;;79382
TRUE;21;;95355
TRUE;21;;73108
TRUE;21;;0
TRUE;21;;761038
TRUE;21;;23017
TRUE;21;;15405
TRUE;21;;0
TRUE;21;;93961
TRUE;21;;32628
TRUE;21;;10538
TRUE;21;;0
TRUE;21;;
TRUE;21;;0
TRUE;21;;254163
TRUE;21;;0
TRUE;21;;12301
TRUE;22;;134865
TRUE;22;;204758
TRUE;22;;0
TRUE;22;;106394
TRUE;22;;0
TRUE;22;;0
TRUE;22;;0
TRUE;22;;36717
TRUE;22;;19697
TRUE;22;;0
TRUE;22;;373697
TRUE;22;;0
TRUE;22;;0
TRUE;22;;28739
TRUE;22;;58094
TRUE;22;;90174
TRUE;22;;797566
TRUE;22;;0
TRUE;22;;13696
TRUE;22;;0
TRUE;22;;4619
TRUE;22;;
TRUE;22;;229384
TRUE;22;;0
TRUE;22;;200058
TRUE;22;;59561
TRUE;23;;12250
TRUE;23;;1018247
TRUE;23;;53385
TRUE;23;;0
TRUE;23;;1188899
TRUE;23;;0
TRUE;23;;0
TRUE;23;;0
TRUE;23;;
TRUE;23;;0
TRUE;23;;25490
TRUE;23;;4927
TRUE;23;;260608
TRUE;23;;
TRUE;23;;0
TRUE;23;;0
TRUE;23;;983999
TRUE;24;;155917
TRUE;24;;0
TRUE;24;;10267
TRUE;24;;12343
TRUE;24;;21939
TRUE;24;;0
TRUE;24;;19563
TRUE;24;;0
TRUE;24;;
TRUE;24;;0
TRUE;24;;0
TRUE;24;;64924
TRUE;24;;0
TRUE;25;;465701
TRUE;25;;19655
TRUE;25;;20076
TRUE;25;;0
TRUE;25;;74614
TRUE;25;;0
TRUE;25;;0
TRUE;25;;63287
TRUE;25;;0
TRUE;25;;0
TRUE;25;;0
TRUE;25;;50943
TRUE;25;;0
TRUE;25;;198560
TRUE;25;;
TRUE;25;;754458
TRUE;25;;0
TRUE;25;;343221
TRUE;26;;0
TRUE;26;;638305
TRUE;26;;0
TRUE;26;;0
TRUE;26;;10711
TRUE;26;;0
TRUE;26;;141392
TRUE;26;;141603
TRUE;26;;7328
TRUE;26;;407258
TRUE;26;;255198
TRUE;26;;12211
TRUE;26;;18437
TRUE;26;;0
TRUE;26;;41433
TRUE;26;;21836
TRUE;26;;20501
TRUE;26;;0
TRUE;26;;5842
TRUE;26;;43694
TRUE;26;;182747
TRUE;26;;0
TRUE;26;;0
TRUE;27;;
TRUE;27;;15133
TRUE;27;;20988
TRUE;27;;88383
TRUE;27;;31590
TRUE;27;;
TRUE;27;;98195
TRUE;27;;71079
TRUE;27;;0
TRUE;27;;0
TRUE;27;;35981
TRUE;27;;2500000
TRUE;27;;2915
TRUE;27;;1553
TRUE;27;;120667
TRUE;27;;153809
TRUE;27;;163036
TRUE;27;;0
TRUE;27;;227279
TRUE;28;;90713
TRUE;28;;
TRUE;28;;159137
TRUE;28;;0
TRUE;28;;0
TRUE;28;;177983
TRUE;28;;0
TRUE;28;;0
TRUE;28;;0
TRUE;28;;1470166
TRUE;28;;0
TRUE;28;;0
TRUE;28;;0
TRUE;28;;32479
TRUE;28;;92221
TRUE;28;;58815
TRUE;28;;820449
TRUE;29;;21886
TRUE;29;;136043
TRUE;29;;616731
TRUE;29;;75288
TRUE;29;;93293
TRUE;29;;0
TRUE;29;;69237
TRUE;29;;40132
TRUE;29;;75572
TRUE;29;;
TRUE;29;;0
TRUE;29;;5125
TRUE;29;;1089983
TRUE;29;;494819
TRUE;29;;0
TRUE;29;;65829
TRUE;29;;0
TRUE;30;;0
TRUE;30;;308752
TRUE;30;;22192
TRUE;30;;0
TRUE;30;;2500000
TRUE;30;;0
TRUE;30;;181311
TRUE;30;;0
TRUE;30;;105220
TRUE;31;;136836
TRUE;31;;0
TRUE;31;;31198
TRUE;31;;19700
TRUE;31;;15358
TRUE;31;;0
TRUE;31;;18913
TRUE;31;;277508
TRUE;31;;0
TRUE;31;;0
TRUE;31;;296177
TRUE;31;;63091
TRUE;31;;0
TRUE;32;;574305
TRUE;32;;0
TRUE;32;;74059
TRUE;32;;0
TRUE;32;;847933
TRUE;32;;220461
TRUE;32;;72208
TRUE;32;;48270
TRUE;32;;
TRUE;32;;0
TRUE;32;;53925
TRUE;32;;163049
TRUE;33;;0
TRUE;33;;0
TRUE;33;;
TRUE;33;;147730
TRUE;33;;100847
TRUE;33;;29996
TRUE;33;;79264
TRUE;33;;
TRUE;33;;120369
TRUE;33;;0
TRUE;33;;740054
TRUE;34;;
TRUE;34;;19903
TRUE;34;;72496
TRUE;34;;0
TRUE;34;;0
TRUE;34;;315569
TRUE;34;;1803572
TRUE;34;;
TRUE;34;;0
TRUE;34;;30744
TRUE;34;;36345
TRUE;34;;32359
TRUE;34;;14687
TRUE;34;;21708
TRUE;34;;180954
TRUE;34;;2500000
TRUE;34;;109297
TRUE;35;;0
TRUE;35;;54959
TRUE;35;;10234
TRUE;35;;145154
TRUE;35;;16156
TRUE;35;;142042
TRUE;35;;0
TRUE;35;;
TRUE;36;;0
TRUE;36;;10781
TRUE;36;;
TRUE;36;;0
TRUE;36;;74244
TRUE;36;;901686
TRUE;36;;21251
TRUE;37;;0
TRUE;37;;18971
TRUE;37;;0
TRUE;37;;76365
TRUE;37;;0
TRUE;37;;199461
TRUE;37;;0
TRUE;37;;363255
TRUE;37;;1133225
TRUE;37;;1070075
TRUE;37;;161863
TRUE;37;;53542
TRUE;38;;566807
TRUE;38;;0
TRUE;38;;25860
TRUE;38;;
TRUE;38;;43468
TRUE;38;;0
TRUE;38;;14007
TRUE;38;;78614
TRUE;38;;16341
TRUE;39;;0
TRUE;39;;0
TRUE;39;;33760
TRUE;39;;0
TRUE;39;;20916
TRUE;39;;822569
TRUE;39;;
TRUE;39;;5205
TRUE;40;;7440
TRUE;40;;631908
TRUE;40;;92734
TRUE;40;;761432
TRUE;40;;90818
TRUE;40;;0
TRUE;40;;14827
TRUE;40;;0
TRUE;40;;2500000
TRUE;40;;742057
TRUE;40;;98965
TRUE;41;;0
TRUE;41;;0
TRUE;41;;73147
TRUE;41;;
TRUE;41;;304906
TRUE;42;;0
TRUE;42;;0
TRUE;42;;182200
TRUE;42;;
TRUE;42;;124218
TRUE;42;;371720
TRUE;42;;15054
TRUE;42;;0
TRUE;42;;788120
TRUE;42;;181144
TRUE;42;;
TRUE;42;;0
TRUE;43;;454953
TRUE;43;;65123
TRUE;43;;106105
TRUE;43;;
TRUE;43;;
TRUE;43;;0
TRUE;43;;0
TRUE;43;;805474
TRUE;44;;0
TRUE;44;;18957
TRUE;44;;2500000
TRUE;44;;57612
TRUE;44;;0
TRUE;44;;26987
TRUE;44;;140331
TRUE;44;;1543306
TRUE;44;;0
TRUE;44;;0
TRUE;45;;195750
TRUE;45;;45999
TRUE;45;;0
TRUE;45;;428706
TRUE;45;;0
TRUE;45;;534601
TRUE;45;;0
TRUE;45;;0
TRUE;45;;85779
TRUE;45;;0
TRUE;45;;459822
TRUE;45;;0
TRUE;45;;0
TRUE;45;;278823
TRUE;45;;76380
TRUE;46;;0
TRUE;46;;0
TRUE;46;;9525
TRUE;46;;21383
TRUE;46;;2500000
TRUE;46;;0
TRUE;46;;407015
TRUE;46;;0
TRUE;46;;0
TRUE;46;;0
TRUE;46;;0
TRUE;46;;49851
TRUE;46;;277122
TRUE;47;;43674
TRUE;47;;0
TRUE;47;;92664
TRUE;47;;0
TRUE;47;;179285
TRUE;47;;0
TRUE;47;;318683
TRUE;47;;72520
TRUE;47;;258724
TRUE;48;;667785
TRUE;48;;23204
TRUE;48;;365748
TRUE;48;;105742
TRUE;48;;150626
TRUE;48;;2039207
TRUE;48;;409371
TRUE;49;;207066
TRUE;49;;0
TRUE;49;;2968
TRUE;49;;0
TRUE;49;;0
TRUE;49;;76410
TRUE;50;;91044
TRUE;50;;290783
TRUE;50;;51832
TRUE;50;;0
TRUE;50;;375725
TRUE;50;;0
TRUE;51;;1189691
TRUE;51;;
TRUE;51;;186355
TRUE;51;;1008341
TRUE;51;;0
TRUE;51;;280027
TRUE;52;;148033
TRUE;52;;220038
TRUE;52;;
TRUE;52;;1213846
TRUE;52;;18701
TRUE;52;;209644
TRUE;52;;0
TRUE;52;;75540
TRUE;53;;2500000
TRUE;53;;0
TRUE;53;;0
TRUE;53;;0
TRUE;53;;0
TRUE;54;;2191404
TRUE;54;;276286
TRUE;54;;360742
TRUE;54;;0
TRUE;54;;0
TRUE;54;;
TRUE;55;;39456
TRUE;55;;53165
TRUE;55;;20737
TRUE;56;;
TRUE;56;;210122
TRUE;56;;86113
TRUE;57;;267241
TRUE;57;;157407
TRUE;57;;491908
TRUE;57;;102885
TRUE;57;;0
TRUE;57;;74391
TRUE;57;;0
TRUE;57;;986056
TRUE;58;;0
TRUE;58;;0
TRUE;58;;94112
TRUE;58;;2056500
TRUE;58;;0
TRUE;58;;41852
TRUE;58;;0
TRUE;58;;2304625
TRUE;58;;9989
TRUE;59;;0
TRUE;59;;
TRUE;59;;1848
TRUE;59;;66715
TRUE;59;;51278
TRUE;59;;20521
TRUE;59;;288749
TRUE;59;;0
TRUE;59;;430830
TRUE;60;;315745
TRUE;60;;373292
TRUE;60;;74131
TRUE;60;;2138252
TRUE;60;;36139
TRUE;60;;170545
TRUE;60;;0
TRUE;60;;240599
TRUE;61;;0
TRUE;61;;0
TRUE;61;;46097
TRUE;61;;13666
TRUE;61;;0
TRUE;61;;15211
TRUE;62;;0
TRUE;62;;1911435
TRUE;62;;101248
TRUE;62;;1123855
TRUE;62;;0
TRUE;62;;24551
TRUE;63;;0
TRUE;63;;1983632
TRUE;63;;97335
TRUE;63;;1516597
TRUE;63;;5540
TRUE;64;;2500000
TRUE;64;;143411
TRUE;64;;7857
TRUE;64;;566961
TRUE;64;;0
TRUE;64;;7305
TRUE;64;;52210
TRUE;64;;12849
TRUE;64;;0
TRUE;64;;0
TRUE;64;;208305
TRUE;65;;74323
TRUE;65;;57382
TRUE;65;;0
TRUE;65;;0
TRUE;65;;2394751
TRUE;65;;10918
TRUE;66;;0
TRUE;66;;208852
TRUE;66;;95071
TRUE;66;;0
TRUE;67;;49339
TRUE;67;;
TRUE;67;;390954
TRUE;67;;0
TRUE;67;;279319
TRUE;67;;0
TRUE;68;;53635
TRUE;68;;37113
TRUE;68;;1055705
TRUE;68;;213990
TRUE;68;;74467
TRUE;69;;0
TRUE;69;;0
TRUE;69;;985000
TRUE;69;;
TRUE;70;;43677
TRUE;70;;0
TRUE;70;;1056140
TRUE;70;;259829
TRUE;71;;0
TRUE;71;;0
TRUE;71;;0
TRUE;71;;761980
TRUE;72;;100991
TRUE;72;;206221
TRUE;72;;0
TRUE;72;;27034
TRUE;72;;46587
TRUE;72;;107611
TRUE;72;;0
TRUE;72;;823062
TRUE;73;;77161
TRUE;73;;527946
TRUE;73;;670973
TRUE;73;;70978
TRUE;73;;0
TRUE;74;;2500000
TRUE;74;;451229
TRUE;74;;0
TRUE;74;;122117
TRUE;74;;506838
TRUE;75;;0
TRUE;75;;0
TRUE;75;;514728
TRUE;75;;0
TRUE;75;;1109121
TRUE;76;;59086
TRUE;77;;886094
TRUE;77;;11668
TRUE;77;;380007
TRUE;77;;0
TRUE;77;;92513
TRUE;78;;383281
TRUE;78;;25316
TRUE;78;;96219
TRUE;78;;2500000
TRUE;78;;2500000
TRUE;78;;102442
TRUE;78;;0
TRUE;78;;20460
TRUE;78;;1016232
TRUE;79;;0
TRUE;79;;9896
TRUE;79;;0
TRUE;79;;0
TRUE;79;;602649
TRUE;80;;92647
TRUE;80;;0
TRUE;80;;40062
TRUE;80;;1069704
TRUE;80;;176639
TRUE;81;;2114854
TRUE;81;;80673
TRUE;81;;0
TRUE;82;;2221941
TRUE;82;;373205
TRUE;83;;315746
TRUE;83;;0
TRUE;83;;0
TRUE;83;;696600
TRUE;83;;1861960
TRUE;83;;2500000
TRUE;84;;116594
TRUE;84;;286664
TRUE;84;;697779
TRUE;85;;2063312
TRUE;85;;174228
TRUE;85;;0
TRUE;86;;240758
TRUE;86;;252289
TRUE;86;;57704
TRUE;86;;0
TRUE;87;;1318115
TRUE;87;;478711
TRUE;87;;120006
TRUE;87;;199824
TRUE;88;;286109
TRUE;88;;210873
TRUE;88;;45018
TRUE;88;;240502
TRUE;88;;31309
TRUE;89;;67141
TRUE;89;;2500000
TRUE;91;;47931
TRUE;91;;0
TRUE;92;;0
TRUE;92;;37242
TRUE;92;;0
TRUE;92;;197228
TRUE;93;;60424
TRUE;93;;133021
TRUE;93;;0
TRUE;93;;25321
TRUE;94;;256352
TRUE;94;;19417
TRUE;94;;1080071
TRUE;94;;15521
TRUE;95;;138724
TRUE;95;;2500000
TRUE;95;;754937
TRUE;95;;119174
TRUE;95;;0
TRUE;95;;162046
TRUE;95;;0
TRUE;95;;0
TRUE;96;;0
TRUE;97;;56528
TRUE;98;;10460
TRUE;98;;330033
TRUE;98;;0
TRUE;99;;
TRUE;99;;23134
TRUE;99;;789095
TRUE;99;;2500000
TRUE;100;;0
TRUE;100;;532758
TRUE;100;;0
TRUE;100;;2104718
TRUE;100;;
TRUE;100;;0
TRUE;100;;108175
TRUE;100;;196092
TRUE;101;;
TRUE;101;;742029
TRUE;102;;48344
TRUE;102;;25605
TRUE;102;;0
TRUE;102;;48548
TRUE;102;;52613
TRUE;102;;1888094
TRUE;103;;265636
TRUE;103;;74835
TRUE;103;;642899
TRUE;103;;1830
TRUE;103;;2500000
TRUE;103;;356305
TRUE;104;;0
TRUE;105;;801030
TRUE;105;;0
TRUE;105;;561513
TRUE;105;;49504
TRUE;105;;0
TRUE;105;;469352
TRUE;106;;1841564
TRUE;106;;2500000
TRUE;106;;197072
TRUE;106;;0
TRUE;106;;3650
TRUE;106;;292202
TRUE;107;;2411651
TRUE;107;;0
TRUE;107;;95301
TRUE;108;;0
TRUE;108;;0
TRUE;109;;0
TRUE;109;;545700
TRUE;109;;0
TRUE;110;;2500000
TRUE;110;;159666
TRUE;110;;548267
TRUE;111;;1117080
TRUE;111;;213719
TRUE;111;;0
TRUE;112;;160810
TRUE;112;;91583
TRUE;112;;51705
TRUE;112;;371899
TRUE;113;;2500000
TRUE;113;;67997
TRUE;114;;154593
TRUE;114;;807050
TRUE;114;;0
TRUE;114;;2468122
TRUE;114;;128174
TRUE;115;;2500000
TRUE;115;;
TRUE;116;;131316
TRUE;117;;93285
TRUE;118;;569494
TRUE;118;;0
TRUE;118;;27108
TRUE;118;;0
TRUE;119;;
TRUE;119;;2500000
TRUE;119;;276375
TRUE;120;;733020
TRUE;121;;0
TRUE;122;;271440
TRUE;123;;2500000
TRUE;123;;
TRUE;125;;0
TRUE;125;;327657
TRUE;125;;2406763
TRUE;126;;465709
TRUE;126;;164731
TRUE;126;;713363
TRUE;127;;
TRUE;128;;46545
TRUE;128;;19154
TRUE;128;;216802
TRUE;129;;0
TRUE;129;;2500000
TRUE;129;;1959332
TRUE;129;;195593
TRUE;129;;85544
TRUE;130;;0
TRUE;130;;0
TRUE;130;;0
TRUE;130;;0
TRUE;131;;1079435
TRUE;131;;321669
TRUE;131;;479317
TRUE;132;;188491
TRUE;133;;9683
TRUE;133;;944795
TRUE;133;;
TRUE;133;;1327353
TRUE;133;;0
TRUE;134;;49692
TRUE;134;;1558
TRUE;135;;272562
TRUE;135;;569064
TRUE;135;;2205904
TRUE;137;;30249
TRUE;138;;0
TRUE;138;;0
TRUE;139;;188858
TRUE;139;;876965
TRUE;139;;1523520
TRUE;140;;139649
TRUE;140;;530413
TRUE;140;;105667
TRUE;141;;99103
TRUE;141;;2500000
TRUE;142;;2500000
TRUE;142;;18397
TRUE;142;;0
TRUE;143;;162615
TRUE;143;;0
TRUE;143;;161036
TRUE;143;;2500000
TRUE;144;;2500000
TRUE;144;;1807517
TRUE;144;;1993466
TRUE;145;;85521
TRUE;145;;30650
TRUE;146;;156616
TRUE;146;;121660
TRUE;146;;28086
TRUE;146;;488714
TRUE;146;;1332603
TRUE;148;;562220
TRUE;148;;480261
TRUE;148;;0
TRUE;149;;45080
TRUE;151;;2500000
TRUE;151;;50736
TRUE;151;;0
TRUE;151;;375995
TRUE;151;;1304168
TRUE;151;;50114
TRUE;152;;
TRUE;152;;535321
TRUE;152;;2500000
TRUE;152;;
TRUE;153;;388379
TRUE;153;;304961
TRUE;154;;47683
TRUE;154;;
TRUE;154;;992460
TRUE;154;;2500000
TRUE;155;;0
TRUE;156;;0
TRUE;156;;25729
TRUE;156;;798892
TRUE;156;;228650
TRUE;157;;1290978
TRUE;157;;278526
TRUE;158;;0
TRUE;158;;98733
TRUE;160;;2500000
TRUE;161;;150648
TRUE;163;;1026968
TRUE;163;;926195
TRUE;163;;1354241
TRUE;163;;
TRUE;164;;0
TRUE;165;;2500000
TRUE;166;;30267
TRUE;166;;360030
TRUE;166;;1955871
TRUE;167;;0
TRUE;167;;1299633
TRUE;167;;1206300
TRUE;168;;1263743
TRUE;169;;118060
TRUE;169;;62327
TRUE;170;;2500000
TRUE;170;;280169
TRUE;171;;2500000
TRUE;171;;1498831
TRUE;173;;640510
TRUE;173;;96565
TRUE;173;;0
TRUE;173;;
TRUE;174;;255223
TRUE;174;;901673
TRUE;175;;2500000
TRUE;175;;2500000
TRUE;177;;
TRUE;177;;
TRUE;178;;721103
TRUE;178;;2500000
TRUE;178;;98048
TRUE;181;;259602
TRUE;181;;104153
TRUE;182;;7445
TRUE;182;;2500000
TRUE;182;;1431850
TRUE;184;;80751
TRUE;185;;2500000
TRUE;187;;103259
